- 19/02 : Benab - Au clair de la rue (Part. 1)
- 19/02 : Busta Flex - C pas sérieux
- 19/02 : Coelho - SE7EN
- 19/02 : Hugo TSR - Une vie et quelques
- 19/02 : Niro - Sale môme 1/9
- 19/02 : Prototype - Jeune Bandit Serpent
- 19/02 : SOPA - Au fond du noir | Épilogue
- 19/02 : Uzi - Cœur abîmé
- 21/02 : S2edy - Sociopathe LP
"- 24/02 : eden dillinger - Divine Comédie, Chap. 3 : Les Rats Dans Les Murs"
* 24/02 : I.N.C.H. - Ni saint ni sauf Volume 2
* 25/02 : Mirbla - 23h61
- 25/02 : Norsacce - Marathon
* 26/02 : 26Keuss - Ma vie en 4K : La Kartier (2/4)
- 26/02 : B.B. Jacques - La nuit sera calme vol. 1
* 26/02 : Bishop - Albertivillarien
- 26/02 : Bupropion - Déformation
* 26/02 : Carson - Falconia Vol. 2
* 26/02 : Chanje - E.M.I
- 26/02 : Gazo - Drill FR
* 26/02 : Gutti - NEW STATE
* 26/02 : Insa - Field Negro
- 26/02 : LA2F - COMA IDYLLIQUE
* 26/02 : Leone - Supernova
- 26/02 : Seth Gueko & Stos - Tel père tel fils
* 26/02 : Todd - Double vie
* 26/02 : Zikxo - Jeune & Ambitieux
* 28/02 : Craky - Aulnay Sous Drill
- 02/03 : Robdbloc - Appt. 303
* 03/03 : Lisko Peligrosso - Peli pour l'kartier
* 05/03 : Blam's - Spectrum
- 05/03 : Booba - ULTRA
- 05/03 : Cikey - Blessures
- 05/03 : JuL - Album gratuit (Vol. 6)
- 05/03 : L2B Gang - 94 Bois
- 05/03 : Nahir - Intégral
- 05/03 : Nanek - Hermétique
- 05/03 : Ol'Kainry - Épisode 1 : Nouvelle ère
"- 05/03 : Serane - Pas de Casquette, Vol. 3"
* 05/03 : Swift Guad & Al'Tarba - Partitions oubliées
- 06/03 : 6rano - prêt
- 10/03 : Gracy Hopkins - Une conversation très longue
- 12/03 : Alkakris - Loin des yeux
- 12/03 : Alrima - Royaume
- 12/03 : Golgoth - Golgoth est mort
* 12/03 : Harley - LIFE
- 12/03 : Hatik - vague à l'âme
- 12/03 : Hunter - Club 111
- 12/03 : Kore - En passant pécho (BO)
- 12/03 : Rozzy & DirtyIceBoyz - DIRTY ANGELZ
* 13/03 : R.Keto - 11
- 14/03 : H - 1er cycle
- 15/03 : Shooda - Endorphine
* 15/03 : Theorem de Gama - Disquette bleue
* 19/03 : Djalito - Peinard & Confiant
- 19/03 : Hakai - XX
- 19/03 : Hash24 - Le poids de mon âme
- 19/03 : Nadir - 99%
- 19/03 : Peet - Mignon
- 19/03 : SCH - JVLIVS II
- 19/03 : Sélection Naturelle - EPNI
- 19/03 : Sizlac - Morne
* 19/03 : Subtik - !WAV
* 19/03 : Yaya D & Apher - City Boi 2
- 19/03 : Youssoupha - NEPTUNE TERMINUS
* 20/03 : Luther - IDD
* 22/03 : Slkrack - SL500
* 25/03 : FOMO - Niveau 0
- 26/03 : 1Lyre0 - Nuhma
* 26/03 : 26Keuss - Ma vie en 4K : La Kaisse (3/4)
- 26/03 : Alonzo - Capo Dei Capi Vol. II & III
- 26/03 : Deadi - Tout va
- 26/03 : Delta - Yakamoz
* 26/03 : Deux Lyricists - Intramuros
- 26/03 : Djadja & Dinaz - Spleen
- 26/03 : Eikiro - Ma vie
- 26/03 : Falcko - Black Code Tome 1
- 26/03 : GRËJ - RINASCIMENTO
- 26/03 : Kaaris - 2.7.0 : Château Noir
- 26/03 : L'Allemand - On verra bien
* 26/03 : L'Hexaler - En Parallèle 2
- 26/03 : Luni Sacks - Conec Ville
- 26/03 : Max DLG - Cockpit Tape 2.0
* 26/03 : Mehdi YZ - FPVS
* 26/03 : MV7 - 1er Reflet
- 26/03 : Niro - Sale môme 2/9
- 26/03 : Savage Toddy - Toddy1kenobi
- 26/03 : So La Lune - THEIA
* 26/03 : Stick - Boulevard des allongés
- 26/03 : Still Fresh - AMOUR NOIR (SAISON 01)
- 26/03 : Tsew The Kid - AYNA
* 28/03 : Capou - YORRO
* 29/03 : Res Turner - RESIST
* 01/04 : Chaman & Sully - Monstres & Compagnie
* 01/04 : Les Frères Bizzy - Enfant de la Calle
- 02/04 : 1PLIKÉ140 - ARRÊTEZ-LE !
- 02/04 : Achille - La vie est ailleurs
* 02/04 : Djado Mado - Noor
- 02/04 : Doni M - Sad Vibes
- 02/04 : Fadah - CHAUDAR
- 02/04 : H-Tône - Fistaille made in Toylettes Vol. 5
* 02/04 : Joï BoY - Bbiface doit mourir
* 02/04 : Kaki Santana & Sobek le Zini - STORY OBS
- 02/04 : Kekra - Kekra
* 02/04 : La Peee - Diamant brut
- 02/04 : L'As - Saison 1
- 02/04 : Lefa - D M N R
- 02/04 : Naps - Les mains faites pour l'or
* 02/04 : Odgee Navy - Extra
- 02/04 : Sako - META
* 02/04 : TLZ Clan - Monde onirique
* 07/04 : Hiba - Ce que la Lune doit au Soleil
* 08/04 : Oumar - Trauma Saison 2
- 08/04 : Realo - EX3
- 08/04 : Sadandsolo - Nostalgia Digital
* 08/04 : Zeusé - Navigation privée
- 09/04 : Aladin 135 - X1
* 09/04 : Amar - 3AM
- 09/04 : Asad - Bora
"- 09/04 : Ashe 22 - Ashe Tape, Vol. 3"
* 09/04 : Biwaï - Rébellion
- 09/04 : Moïse The Dude - CETTE SHIT #1
- 09/04 : Hebi - HYPOXIE
- 09/04 : Lucio Bukowski & Tcheep - ASADACHI TAPE Vol.1
"* 09/04 : Mac Tyer, Rémy, 2G & Ikyass - Untouchable"
- 09/04 : Maj Trafyk - Advienne que pera
- 09/04 : Sadek - Aimons-nous vivants
- 09/04 : SDM - OCHO
"* 09/04 : Sicarios Records - Bad Game, Vol. 1"
* 09/04 : S-Tee - Black Durag Vs Dio Brando
- 09/04 : Susanoô - Ichi
* 09/04 : Taï Z - L'algorithme
* 09/04 : Thabiti - Comorien Corse
- 09/04 : winnterzuko - 2036
* 12/04 : C4000 - Divine Tape 2
- 16/04 : 47Ter - Légende
* 16/04 : Boumso - Train 2 vie
- 16/04 : Caballero - OSO
- 16/04 : Chad de la Cour - PUNK ENCORE part. 1
- 16/04 : Doxx - Rechute
- 16/04 : Flaco - Nouvel humain I
- 16/04 : JeanJass - Hat Trick
- 16/04 : Hololean - Arkham
- 16/04 : Kodes - Avoir & être
- 16/04 : Smeels - Par amour et pour le geste
* 17/04 : Prince K - Slime Story 2
- 19/04 : TYLIN$ - SCULPTURR
- 20/04 : Bob Marlich - Sans filtre
* 21/04 : R$KP - Le Grand Oeuvre
* 22/04 : Grödash & Coazart - Ghetto Littérature
* 22/04 : Lasco - La Foudre Vol. 1
- 23/04 : Benjamin Epps & Le Chroniqueur Sale - Fantôme avec chauffeur
- 23/04 : Dina - Bossy
- 23/04 : Echelon Records - Echelon Vol. 2
"- 23/04 : Jazzy Bazz, EDGE & Esso Luxueux - Private Club"
- 23/04 : Maxi Jay - +33
- 24/04 : DirtyIceBoyz - Jugg Muzik + Waver Sounds
- 29/04 : Damso - QALF infinity
- 30/04 : 2zer - ZerZer Vol. 1
- 30/04 : Azur - FUCK*NEXT 2
- 30/04 : Clacky - Venin
- 30/04 : Eden Seven - X
* 30/04 : Goldee Money - DOPAMINE
* 30/04 : Hardos - Les Z'hommes vol. 2
- 30/04 : Kaza - Toxic
- 30/04 : Marty de Lutece - GoodBoy
- 30/04 : Suzuya - Condamné
* 30/04 : Theorem de Gama - Disquette verte
* 01/05 : Neskoo - Ni vu ni connu
- 05/05 : Gen - Tango fantôme
- 05/05 : Kasper 939 - Money & Feels
- 05/05 : Realo - C MA SHIT
- 07/05 : 23wa - GALION
* 07/05 : Andy Luidje - Chambre 617
- 07/05 : Bakari - Sur écoute : Saison 1
- 07/05 : 7 Jaws - Je vois les couleurs
- 07/05 : Georgio - Sacré
- 07/05 : Jeunesaint - AZUREA : L'issue
- 07/05 : Jewel Usain - Mode difficile
- 07/05 : Palmae - Blue Velvet
- 07/05 : Vinss - Blurred Story
- 07/05 : So La Lune - Satellite naturel
- 07/05 : Svinkels - Dossiers Perdus Volume 1
- 14/05 : Achim - Les gamberges du soir
* 14/05 : Art de rue - Art de rue (Réédition)
- 14/05 : B.B. Jacques - La nuit sera calme vol. 2
- 14/05 : Bramsito - Substance
* 14/05 : Changerz - 2/2
* 14/05 : Di-Meh - Mektoub
* 14/05 : Djamhellvice - Grabuge
* 14/05 : Dry - Dysnomia
- 14/05 : Gio Dallas - 2000
- 14/05 : Jean - Ostara
- 14/05 : L'Or Du Commun - Avant la nuit
* 14/05 : Reta - Champion du Monde
- 14/05 : Tisco - Narsheshe
* 14/05 : Tovaritch - Sovietsky
- 14/05 : Zarmot - La vie sur terre entre deux lumières
* 17/05 : Jarod - Ronin
* 20/05 : Noir Lotus - Monolithe 536
* 21/05 : 26Keuss - Ma vie en 4K : La Kabine (4/4)
* 21/05 : Black M - Alpha Part 1
- 21/05 : Box - DÉBROUILLARD
- 21/05 : Khali - LAÏLA
- 21/05 : Hotel Paradisio - GEMINI
* 21/05 : Jason Voriz - 06 Manstrr Valley
- 21/05 : La Fouine - XXI
* 21/05 : Lpee - Monochrome Vol.2
- 21/05 : Moïse The Dude - CETTE SHIT #2
- 21/05 : Ratu$ - TOUT TRAVAIL MÉRITE SALAIRE
* 21/05 : Sigma - Schéma 97
- 21/05 : Sofiane - La Direction
* 21/05 : Souffrance - Tranche de vie
- 21/05 : Yara - VERTIGO
* 21/05 : Yuri Online & mh - YURIMH
- 21/05 : Yuvia - Window
* 26/05 : Yung Poor Alo - Rouge roses
- 27/05 : Ucyll & Ryo - Le jour d’après
* 28/05 : A2Z - Baby Mafia
"* 28/05 : Balao - Or Pur, Vol. 2"
* 28/05 : Croma619 - SHOWTIME
- 28/05 : DTF - Double star
- 28/05 : Empty7 - sueur & sang
- 28/05 : Gims - Les vestiges du Fléau
* 28/05 : HIM$ - Péripétie
* 28/05 : Hiro - Afro Romance
- 28/05 : ISK - Vérité
- 28/05 : Jeune Austin - 720p
* 28/05 : L'Hexaler - Remise à jour
* 28/05 : Lyonzon - En attendant la popance 2
* 28/05 : Nakry - Dans tes oreilles
* 28/05 : RAS - Les princes de la drill Vol. 2
* 28/05 : Squidji - OCYTOCINE
* 28/05 : Still Fresh - AMOUR NOIR (SAISON 02)
- 28/05 : thaHomey & DirtyIceBoyz - TRILLISTIK
- 28/05 : Vadek - Polyvalent 2
- 29/05 : Darryl Zeuja - Chilladelphia 2
* 29/05 : OG Sinatra - TRIPPIN 00
- 30/05 : Bleu Nuit - Teintes
- 31/05 : KODGY - GVO Vol.1
* 31/05 : VR. - RUN
- 01/06 : T.I.S - Étrange Nature
* 02/06 : Timéa - Moro
- 02/06 : Zamdane - Affamé - Saison 2
* 03/06 : Lasco - La foudre Vol. 2
* 03/06 : Robdbloc - Appt. 404
* 04/06 : Arma Jackson - Idéal
- 04/06 : Butter Bullets - Sans titre
- 04/06 : Cheval Blanc - Du pareil au même
* 04/06 : Gaïden - APOPHIS
- 04/06 : Idée Noire - PURITY
- 04/06 : Josh - Nouvelle vie
* 04/06 : KT Gorique - HEDA
- 04/06 : Le Croc - La mort sûre
- 04/06 : Luv Resval - Étoile Noire
- 04/06 : SOPA - Peiné I
- 04/06 : Michel - Presque Nekete
- 04/06 : Nemir - ORA
* 04/06 : Paco - Corps et Âme
- 04/06 : Soso Maness - Avec le temps
* 04/06 : Vladimir Cauchemar - Brrr EP
- 04/06 : Zuukou Mayzie - Segunda Temporada
- 10/06 : Hyacinthe - Momentum
* 11/06 : Dadinho - Omerta
- 11/06 : Dawg Sinatra & Kon Queso - Kon Sinatra
* 11/06 : DJ Quick - Mal Luné Music
* 11/06 : Flaco - Nouvel Humain II
- 11/06 : Green Montana - MELANCHOLIA 999
- 11/06 : Hippocampe Fou - Pas pour les jeunes EP
- 11/06 : J9ueve - Arc-en-ciel
* 11/06 : Kamikaz - Sofiane
- 11/06 : Kepler - KEPLER WORLD
* 11/06 : Mehdi Obams - Boulvardez (Prelude)
- 11/06 : Moha K - Dernier souffle
- 11/06 : Moji x Sboy - TEMPS D'AIME
- 11/06 : Onze - Tout est gris
- 11/06 : So La Lune - Orbite
- 11/06 : Swift Guad & Raw Saitama - Guernica
- 11/06 : USKY - SEXTASY
- 16/06 : Akkai - BopfaKKai
- 16/06 : Brav - Parachute
"- 16/06 : eden dillinger - Divine Comédie, Chap. 4 : Flirt Avec Les Moires"
- 16/06 : Lazuli - ZÉRO
- 16/06 : Serane - Days B4 PM2
- 17/06 : Luni - X7
* 17/06 : Luter - Le Chemin Du $ki
"- 17/06 : Snorunt - no arnak, no noob"
* 18/06 : Artistes Multiples - CRCLR MVT Saison II
- 18/06 : Daba - Vague à larmes
- 18/06 : Dabs - Ange déchu
- 18/06 : Don Max & FullBaz - Sanctuaire
- 18/06 : Enfantdepauvres - OUVERT
- 18/06 : Koba LaD - Cartel : volume 1
* 18/06 : Julius - Crash Test
- 18/06 : L'Algérino - Moonlight
- 18/06 : Nelick - Tatoo
* 18/06 : Pins - Compteur à zéro
* 18/06 : Sirap - Les anges ont des yeux Vol. 2
- 18/06 : Slimka - Tunnel Vision
- 18/06 : SONBEST - ARCANE
* 18/06 : Squadra - Guadalajara
* 18/06 : Sultan - Mizaru
- 18/06 : Tedax Max - Forme Olympique : Middle Season
- 18/06 : Verso - Émotions
- 21/06 : Josman - HHHH
- 21/06 : NKP - RAHEL
* 23/06 : Andy Luidje - Chambre 617 vol. 2
- 24/06 : Doums - Pilot3
- 24/06 : Vicky R - RHC
- 25/06 : Bakari - Sur écoute : Saison 2
* 25/06 : Chad de la Cour - PUNK ENCORE part. 2
* 25/06 : Doni M - Constellation
- 25/06 : Doria - Depuis le départ
* 25/06 : Dr. Yaro & La Folie - Sang pour cent
* 25/06 : Eloquence & Joe Lucazz - Codex Gigas
- 25/06 : Frenetik - Couleurs du jeu
* 25/06 : Hös Copperfield - À l’ombre des lumières
- 25/06 : IAM - Première vague
- 25/06 : ISHA - FAITES PAS CHIER J'PREPARE UN ALBUM
- 25/06 : Jeremiah Spottie - Dans tes yeux
- 25/06 : JuL - Demain ça ira
* 25/06 : KLN 93 - Cercle fermé
* 25/06 : La F - TNF3
- 25/06 : Menavor - Summer Dreams Vol. 2
- 25/06 : MIG - 02 GÉNÉ
- 25/06 : M le Maudit - Poème poison
* 25/06 : Navy - BRUT
- 25/06 : Rocé - Poings serrés
* 25/06 : Sizlac - Morne : Lux
- 25/06 : Zoomy - Zoo!10
- 26/06 : Max D. Carter - Îles Flottantes
- 30/06 : Kekra - ꓘǝʞɹɐ
- 02/07 : Chanceko - MALABOY
- 02/07 : Cheeko & Volodia - YARD
* 02/07 : Denzo - La pépite
"- 02/07 : Dinos - Stamina, Memento"
* 02/07 : Jarod - Clout
- 02/07 : Loveni - In love
* 02/07 : Lyms - 7Vie2
- 02/07 : Nyluu - Nyluu In Paris
* 02/07 : OM Records - Vendredi 13
* 02/07 : Prototype - Somnium
- 02/07 : R.E.D.K. - Sale d'attente
- 02/07 : RK - 100 rancunes
* 02/07 : Roms - Prendre
- 03/07 : 1Lyre0 - Timeless Road
- 07/07 : Wallace Cleaver - CAUCHEMAR (DELUXE)
- 08/07 : Pablaw - NON FUNGIBLE TRAP
- 08/07 : P-dro - 3 : le préambule
* 08/07 : Swan - Mirages
- 09/07 : Alkpote - Ogre
- 09/07 : Bolémvn - Anarchiste
* 09/07 : D.Ace - REBOOT
"- 09/07 : Deen Burbigo - OG SAN, Vol. 1"
- 09/07 : Franglish - VIBE
- 09/07 : Hidan - Aries
- 09/07 : Keny Arkana - Avant l'exode
- 09/07 : Lefa - Code Pin
"- 09/07 : Maska - Étoile de Jour, Pt. 2"
- 09/07 : Pirate - Cité d'or
- 09/07 : Sasso - Enfant2larue Volume 2
- 09/07 : Sneazzy - 38º
- 09/07 : Still Fresh - ENNEMIS x MAUVAIS MOOD
* 09/07 : Todd - Double Vie II
- 09/07 : Tuerie - Bleu Gospel
- 16/07 : 88Kvly - Sirius A
- 16/07 : Bekar - Mira
* 16/07 : Chicaille Argenté - La famille ou rien
- 16/07 : Cinco - PREACH DRILL
* 16/07 : Doxx - Doxxstream (Live)
- 16/07 : F430 - Guapo World
- 16/07 : Key Largo - Inséparables
- 16/07 : Klem - Larmes
- 16/07 : Laylow - L'étrange histoire de Mr. Anderson
- 16/07 : Lazer - Zéro pression
- 16/07 : MHD - MANSA
- 16/07 : Niaks - Commission rogatoire
- 16/07 : Niro - Sale môme (Édition finale)
- 16/07 : So La Lune - Apollo 11
- 16/07 : Take A Mic - Indisponible
- 23/07 : Ateyaba - Infinigga
- 23/07 : B.B. Jacques - La nuit sera calme vol. 3
- 23/07 : DA Uzi - Vrai 2 vrai
"* 23/07 : Deeloc - ARAYNA, Vol. 1"
- 23/07 : Dribo - Option 2
- 23/07 : Geeeko - Level
* 23/07 : La Miellerie - Première récolte
- 23/07 : Seven Binks - Bât 7
* 23/07 : Slkrack - Merci
- 23/07 : TripleGo - TWAREG 2.1
* 23/07 : Vadim & DJ Weedim - Geonosis
- 23/07 : Zinée - Cobalt
* 29/07 : Eliott - MOOD
- 30/07 : Mairo - Rougemort
- 30/07 : Malo - FROIDCOMMEDEHORS
- 30/07 : Rozzy - Le secret le mieux gardé
* 30/07 : S.Téban - Mode Sport
* 30/07 : Chuki Beats - INSIDEOUT
* 02/08 : TYLIN$ - THTS THE •
* 06/08 : Flaco - Nouvel humain III
* 06/08 : Josspace - Origine
* 06/08 : La Race Canine - La voiture
* 13/08 : 2t - Liberté la Qualité Fraternité
- 13/08 : 99 & Wolfkid - Grand casino
- 13/08 : Abdxxl - CA$H $EX DRUG$
* 13/08 : Sely - Connecté
- 16/08 : Chinwvr - Été d'esprit
- 20/08 : Afro S - A.D.M
- 20/08 : Emraz - SAISON
- 20/08 : Meel B - S&S
- 20/08 : Yannou JR - VISION
* 24/08 : Rap/Club - Messages cryptés
- 27/08 : Hornet La Frappe - Toujours nous-mêmes
- 27/08 : Leith - août 2021
* 27/08 : Leonis - Sherhood
* 28/08 : Mazoo - Blade Runner
* 29/08 : Senamo & Fuku - FUKU x SENA
- 31/08 : Jean - Midsummar
- 02/09 : Serane - Prise Musique 2
- 03/09 : Furlax - CANOPUS
* 03/09 : Unfamouslouie - Forever unfamous
* 03/09 : Soprano - Chasseur d'étoiles
- 03/09 : Svinkels - Rechute
- 09/09 : Loto - Prêt pour l'argent 2
- 09/09 : YUZMV - La dernière
- 10/09 : Ichon - Encore + pour de vrai
* 10/09 : Josué - BÉNI
* 10/09 : Joysad - Espace temps
- 10/09 : L'As - Saison 1 (Deluxe)
- 10/09 : Le Motif - UN SON PAR JOUR II
- 10/09 : Lucio Bukowski & Oster Lapwass - OUTRENOIR EP
- 10/09 : OBOY - No crari
- 10/09 : Skoob Le 13 - SOUTHMODE
- 10/09 : Still Fresh - AMOUR NOIR (SAISON 03)
- 10/09 : Stxckmv - Impvct
- 10/09 : Ucyll & Ryo - Cahier de vacances
- 13/09 : Louis Aoda - Avant le vide
- 15/09 : crackhead - take care.
* 15/09 : JMK$ x 8Ruki - 8Gang
- 17/09 : B.B. Jacques - La nuit sera calme
- 17/09 : IAM - Deuxième vague
- 17/09 : Leto - 17%
"* 17/09 : Mini Lz - Mini Kit, vol. 1"
* 17/09 : Sobre - Love Bein' Sober
* 17/09 : Zesau - Coup Classique
- 18/09 : Irko - Ghillie in the Mist
- 19/09 : LK de l’Hotel Moscou - San Francisco (2021)
* 22/09 : Fiji God - Moab
- 22/09 : Le Risque - Prend tous les risques
* 24/09 : 2G - La pépite
* 24/09 : Artistes divers - Or Noir (BO)
* 24/09 : B-NØM - Une vie
* 24/09 : Lil Euphon - aVataR
* 24/09 : Livaï - Une Belle Mort
* 24/09 : Thabiti - Costa Azzurra
- 24/09 : Veust - Alley Oop
"* 29/09 : Lisko Peligrosso - Peli pour l’kartier, pt.2"
- 30/09 : Jwles - Le Zin dans le vide
- 01/10 : Big B - No Competition
"* 01/10 : Cheu-B - WTSKL, Vol. 2"
* 01/10 : Compilation Bendo - Bendo X Vol. 2
- 01/10 : Hayce Lemsi - En attendant ELV3
* 01/10 : Mac Tyer - Noir 3
* 01/10 : Nyda - Acte 1 : Le réveil du loup
* 01/10 : Samy Ceezy - 6ème Homme
* 07/10 : Beamer & winnterzuko - DYSTOPIA
* 07/10 : TTdaFool - Besoin de rien.
* 08/10 : Kingzer - Fini la récré
- 08/10 : Lefa - Fall Season
- 08/10 : Naps - Best life
* 08/10 : SLK - On t'alimente
* 10/10 : Celestino - untitled tape.
- 10/10 : Douglass - GENESIS
* 11/10 : Artistes divers - Validé - Saison 2 (B.O.)
- 13/10 : Le Blaze - La Tape
* 15/10 : Graya - L'étoile noire
* 15/10 : Goulag - Perpète ou les îles 2
* 15/10 : Hache-P - LE BIG
- 15/10 : LMB - MOZART
- 15/10 : Mayo - YOSKI
- 15/10 : Sopico - NUAGES
- 15/10 : Steiner Inc. - Les abysses
* 15/10 : Swift Guad x Ol'Zico x Mani Deïz - Terrain miné
- 15/10 : Theodore - Viva La Musica
- 15/10 : Timal - Arès
- 15/10 : Tsew The Kid - Béni et maudit
- 15/10 : Youv Dee - La vie de luxe (Dark edition)
- 20/10 : Kasper 939 - I Love You NOT
* 21/10 : H JeuneCrack - Puzzle mus1que
"* 21/10 : Yuri Online, Bricksy & 3G - BY3"
* 22/10 : Artistes divers - Kill Me
- 22/10 : Bakari - Sur écoute : Saison 3
- 22/10 : Wiz Neezy - Histoire vraie
* 22/10 : Barry - Barryveli
- 22/10 : Deadi & Nizi - Calcium
- 22/10 : Django - ATHANOR
* 22/10 : Elams - Thug Life
- 22/10 : IAM - Troisième vague
- 22/10 : Leo SVR - Premier Virage (vol.1)
* 22/10 : Lossa2Squa - Mélodrame
- 22/10 : So La Lune - 1ère faille (L'Afar)
* 22/10 : Sobre - Archangel
- 22/10 : S-Pion - Sourou 2
- 27/10 : Azur - Little Suede
* 29/11 : Asad - Sirocco
"- 29/10 : Benab - Au clair de la rue, Part. 2"
- 29/10 : Captaine Roshi - Road to Larosh
* 29/10 : Cashmire - 018
* 29/10 : DJ Roc-J - LA BASE ALT 2112
- 29/10 : Enima - Résilience
- 29/10 : Larry - Petit prince
- 29/10 : Lonepsi - Après la pluie
* 29/10 : LVZ - Pensées
- 29/10 : Nadjee - Nigredo
* 29/10 : Olazermi - OTCHO
* 29/10 : Todiefor - 2011
* 29/10 : St. Jimmy - MW2
* 31/10 : DJ Weedim & Nerod - Violence gratuite
* 03/11 : Bezah Miyagi - Shang Tsung
- 03/11 : Jeunesaint - Personne n'aime l'amour
- 05/11 : Achim - V
- 05/11 : Artistes divers - Le Classico organisé
- 05/11 : A$tro Boi - Minuit 60
* 05/11 : Coelho - Un jour de plus
- 05/11 : Fresh la Douille - Sur écoute
- 05/11 : Gianni - Chrono
- 05/11 : Lujipeka - Montagnes Russes
* 05/11 : Negrito - Le bien ou le mal
- 05/11 : Niska - Le monde est méchant
* 05/11 : Nueve Sid - Merci la vie
* 05/11 : Sam's - Inspiré d’histoire(s) vraie(s)
- 05/11 : Sheldon - Spectre
"* 05/11 : Smokance - Tout est clair, vol. 1"
* 05/11 : Southlove - Swag School Musical
* 05/11 : Zaky - Self
- 07/11 : Serane - EL(L)E
* 07/11 : Robse - Robin
* 11/11 : Carbonne - Aux aurores
* 12/11 : 47Ter - Légende (Expansion)
* 12/11 : Floky - Dernier jour d’été
* 12/11 : KaNoé - Mauvaise graine
- 12/11 : KeBlack - Contrôle
* 12/11 : Lionel Souldchildren - La Citadelle intérieure
"* 12/11 : NouvlR - NouvlR, Vol. 1"
* 12/11 : Pico - Rosenoz
- 12/11 : PLK - Enna Boost
* 12/11 : Sigma - Visions Nocturnes
* 12/11 : Smeels - VERY BAD DRIP 2
- 12/11 : Spider ZED - Comme un lundi
* 12/11 : Tisco - Narsheshe 2.0
* 12/11 : Tismo - Code 123
- 12/11 : Ziak - Akimbo
- 15/11 : Grems - 9EM
* 17/11 : Jarod - Grande équipe
* 19/11 : DJ Erise - Score
* 19/11 : Gambino - La fusée
- 19/11 : GLK - Karma
- 19/11 : Guy2Bezbar - Coco Jojo
- 19/11 : Hatik - noyé : vague à l’âme (Suite et fin)
- 19/11 : IAM - Quatrième vague
- 19/11 : Jok'Air - New Jok City
* 19/11 : LaCraps - Drill part.1
- 19/11 : OrelSan - Civilisation
